Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2025-06-04;2,120;0;4,050;8,520,870;2,130;2,130;2,100;152,375;152,375
2025-06-03;2,120;10;8,352;17,569,130;2,130;2,130;2,100;152,375;152,375
2025-06-02;2,130;10;14,433;30,350,960;2,120;2,130;2,100;153,094;153,094
2025-05-30;2,120;0;8,430;17,730,370;2,100;2,120;2,100;152,375;152,375
2025-05-29;2,120;10;6,882;14,458,690;2,130;2,130;2,100;152,375;152,375
2025-05-28;2,130;20;72,771;153,036,690;2,140;2,150;2,100;153,094;153,094
2025-05-27;2,150;0;2,589;5,574,620;2,150;2,160;2,140;154,531;154,531
2025-05-26;2,150;10;1,503;3,224,350;2,160;2,160;2,140;154,531;154,531
2025-05-23;2,160;10;1,351;2,913,160;2,150;2,160;2,130;155,250;155,250
2025-05-22;2,150;20;3,451;7,394,760;2,130;2,150;2,130;154,531;154,531
2025-05-21;2,130;10;586,098;1,231,030,760;2,120;2,150;2,110;153,094;153,094
2025-05-20;2,120;0;2,495;5,280,260;2,110;2,120;2,110;152,375;152,375
2025-05-19;2,120;10;2,001;4,216,050;2,110;2,120;2,100;152,375;152,375
2025-05-16;2,110;10;935;1,970,850;2,110;2,120;2,100;151,656;151,656
2025-05-13;2,120;0;3,599;7,594,110;2,110;2,120;2,100;152,375;152,375
2025-05-12;2,120;10;1,323;2,795,840;2,120;2,120;2,110;152,375;152,375
2025-05-09;2,110;10;27,422;57,599,770;2,120;2,120;2,090;151,656;151,656
2025-05-08;2,120;0;2,077;4,363,340;2,120;2,120;2,090;152,375;152,375
2025-05-07;2,120;20;4,489;9,413,680;2,100;2,120;2,090;152,375;152,375
2025-05-06;2,100;0;5,666;11,840,430;2,100;2,100;2,080;150,938;150,938
2025-05-05;2,100;10;4,616;9,694,010;2,110;2,120;2,090;150,938;150,938
2025-05-02;2,110;0;3,897;8,171,660;2,090;2,120;2,090;151,656;151,656
2025-04-30;2,110;10;5,296;11,123,760;2,120;2,120;2,090;151,656;151,656
2025-04-29;2,120;10;18,612;39,096,510;2,120;2,120;2,090;152,375;152,375
2025-04-28;2,130;0;3,552;7,489,710;2,130;2,130;2,100;153,094;153,094
2025-04-25;2,130;0;5,235;11,011,300;2,100;2,130;2,090;153,094;153,094
2025-04-24;2,130;10;4,098;8,624,880;2,120;2,130;2,100;153,094;153,094
2025-04-23;2,120;20;11,286;23,723,090;2,110;2,130;2,100;152,375;152,375
2025-04-22;2,100;30;9,827;20,676,310;2,130;2,130;2,100;150,938;150,938
2025-04-21;2,130;0;19,339;40,650,030;2,130;2,130;2,100;153,094;153,094
2025-04-18;2,130;20;25,011;52,706,260;2,150;2,160;2,100;153,094;153,094
2025-04-17;2,150;0;20,168;42,675,900;2,170;2,170;2,100;154,531;154,531
2025-04-11;2,150;20;3,707;7,968,980;2,170;2,170;2,140;154,531;154,531
2025-04-10;2,170;20;3,020;6,493,360;2,170;2,170;2,140;155,969;155,969
2025-04-09;2,150;20;6,829;14,682,840;2,170;2,170;2,130;154,531;154,531
2025-04-08;2,170;30;4,565;9,805,340;2,140;2,170;2,140;155,969;155,969
2025-04-07;2,140;10;9,618;20,671,470;2,170;2,170;2,130;153,813;153,813
2025-04-04;2150.0;10.0;1236.0;2666280.0;2160.0;2180.0;2150.0;154531;154531
2025-04-03;2,160;20;4,369;9,395,990;2,170;2,170;2,150;155,250;155,250
2025-04-02;2,180;20;14,717;31,763,900;2,180;2,180;2,140;156,688;156,688
2025-04-01;2,160;40;18,882;41,006,840;2,200;2,220;2,130;155,250;155,250
2025-03-31;2,200;10;10,619;22,876,440;2,210;2,210;2,150;158,125;158,125
2025-03-28;2,210;0;1,963;4,309,150;2,210;2,210;2,190;158,844;158,844
2025-03-27;2,210;0;92;203,230;2,220;2,220;2,200;158,844;158,844
2025-03-26;2,210;10;471;1,039,330;2,220;2,220;2,200;158,844;158,844
2025-03-25;2,220;10;410;905,430;2,210;2,220;2,200;159,563;159,563
2025-03-24;2,210;20;4,358;9,662,580;2,190;2,230;2,190;158,844;158,844
2025-03-21;2,190;20;612;1,347,950;2,210;2,210;2,190;157,406;157,406
2025-03-20;2,210;10;3,788;8,349,650;2,200;2,220;2,190;158,844;158,844
2025-03-19;2,200;0;667;1,455,310;2,200;2,200;2,180;158,125;158,125
2025-03-18;2,200;20;520;1,134,340;2,180;2,200;2,180;158,125;158,125
