Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2022-01-20;3,070;20;13,522;40,810,360;3,090;3,090;3,000;230,081;230,081
2022-01-19;3,090;10;1,813;5,594,770;3,090;3,090;3,080;231,580;231,580
2022-01-18;3,100;0;550;1,701,290;3,100;3,100;3,090;232,330;232,330
2022-01-17;3,100;0;79;243,640;3,060;3,100;3,060;232,330;232,330
2022-01-14;3,100;0;1,050;3,224,160;3,070;3,100;3,060;232,330;232,330
2022-01-13;3,100;0;313;970,270;3,100;3,100;3,070;232,330;232,330
2022-01-12;3,100;0;124;384,450;3,110;3,110;3,100;232,330;232,330
2022-01-11;3,100;20;1,590;4,888,640;3,110;3,110;3,060;232,330;232,330
2022-01-10;3,120;30;531;1,641,640;3,090;3,120;3,090;233,828;233,828
2022-01-06;3,090;0;1,083;3,346,510;3,120;3,120;3,090;231,580;231,580
2022-01-05;3,090;10;1,221;3,751,910;3,120;3,120;3,070;231,580;231,580
2022-01-04;3,100;40;651;2,007,610;3,140;3,150;3,070;232,330;232,330
2022-01-03;3,140;10;26;81,320;3,150;3,150;3,070;235,327;235,327
2021-12-31;3,150;0;165;519,770;3,150;3,160;3,150;236,077;236,077
2021-12-30;3,150;10;2,692;8,368,390;3,140;3,150;3,050;236,077;236,077
2021-12-29;3,140;40;810;2,502,650;3,060;3,140;3,060;235,327;235,327
2021-12-28;3,100;0;1,109;3,437,860;3,100;3,100;3,080;232,330;232,330
2021-12-27;3,100;10;592;1,825,800;3,100;3,100;3,050;232,330;232,330
2021-12-24;3,110;10;541;1,677,100;3,100;3,110;3,090;233,079;233,079
2021-12-23;3,100;50;1,200;3,663,050;3,050;3,100;3,050;232,330;232,330
2021-12-22;3,050;10;1,850;5,647,100;3,080;3,080;3,050;228,582;228,582
2021-12-21;3,060;40;987;3,018,830;3,090;3,090;3,050;229,332;229,332
2021-12-20;3,100;20;1,372;4,178,280;3,020;3,100;3,020;232,330;232,330
2021-12-17;3,120;0;1,331;4,119,370;3,040;3,120;3,040;233,828;233,828
2021-12-16;3,120;10;414;1,270,680;3,050;3,120;3,050;233,828;233,828
2021-12-15;3,130;30;3,426;10,820,680;3,090;3,200;3,090;234,578;234,578
2021-12-14;3,100;20;208;641,990;3,080;3,100;3,050;232,330;232,330
2021-12-13;3,080;10;465;1,428,990;3,070;3,080;3,040;230,831;230,831
2021-12-10;3,090;20;268;825,250;3,100;3,100;3,070;231,580;231,580
2021-12-09;3,070;0;12;36,840;3,070;3,070;3,070;230,081;230,081
2021-12-08;3,070;10;1,173;3,579,480;3,030;3,080;3,030;230,081;230,081
2021-12-07;3,080;50;1,471;4,469,670;3,020;3,130;3,010;230,831;230,831
2021-12-06;3,130;0;25;77,760;3,130;3,130;3,100;234,578;234,578
2021-12-03;3,130;10;1,274;3,907,580;3,120;3,130;3,000;234,578;234,578
