Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2025-01-17;2,040;10;3,662;7,449,440;2,050;2,050;2,030;13,182;37,662
2025-01-16;2,050;0;46;94,300;2,050;2,050;2,050;13,246;37,846
2025-01-15;2,050;10;553;1,133,650;2,050;2,050;2,050;13,246;37,846
2025-01-14;2,040;10;501;1,021,530;2,030;2,040;2,030;13,182;37,662
2025-01-13;2030.0;10.0;719.0;1470880.0;2030.0;2060.0;2030.0;13117;37477
2025-01-10;2,040;10;3,719;7,533,920;2,030;2,050;2,010;13,182;37,662
2025-01-09;2,030;10;1,020;2,071,460;2,040;2,050;2,030;13,117;37,477
2025-01-08;2040.0;10.0;396.0;810490.0;2030.0;2050.0;2030.0;13181.615763546799;37661.615763546804
2025-01-06;2,030;0;1,134;2,315,910;2,050;2,060;2,030;13,117;37,477
2025-01-03;2,030;0;584;1,196,820;2,050;2,050;2,030;13,117;37,477
2025-01-02;2,030;30;5,096;10,448,390;2,050;2,060;2,030;13,117;37,477
2024-12-31;2,060;20;4,808;9,813,490;2,040;2,060;2,030;13,311;38,031
2024-12-30;2,040;10;1,062;2,155,740;2,030;2,040;2,020;13,182;37,662
2024-12-27;2,030;0;1,392;2,838,640;2,030;2,030;2,020;13,117;37,477
2024-12-26;2,030;0;366;742,200;2,030;2,030;2,020;13,117;37,477
2024-12-25;2,030;10;459;930,220;2,020;2,030;2,020;13,117;37,477
2024-12-24;2,020;10;127;257,860;2,020;2,030;2,020;13,052;37,292
2024-12-23;2,030;0;2,316;4,702,920;2,030;2,040;2,030;13,117;37,477
2024-12-20;2,030;10;6,192;12,395,470;2,040;2,040;1,990;13,117;37,477
2024-12-19;2,040;0;490;996,680;2,040;2,040;2,030;13,182;37,662
2024-12-18;2,040;10;390;789,000;2,020;2,040;2,020;13,182;37,662
2024-12-17;2,030;0;1,161;2,356,380;2,030;2,030;2,020;13,117;37,477
2024-12-16;2,030;0;498;1,025,850;2,020;2,040;2,020;13,117;37,477
2024-12-13;2,030;20;1,506;3,043,700;2,020;2,040;2,020;13,117;37,477
2024-12-12;2,010;30;687;1,388,540;2,040;2,040;2,010;12,988;37,108
2024-12-11;2,040;10;6,595;13,428,800;2,030;2,040;2,010;13,182;37,662
2024-12-10;2,030;10;7,102;14,210,240;2,040;2,040;2,000;13,117;37,477
2024-12-09;2,040;0;8,567;17,202,360;2,040;2,040;2,000;13,182;37,662
2024-12-06;2,040;10;11,490;23,177,780;2,030;2,050;2,000;13,182;37,662
2024-12-05;2,030;10;11,741;23,895,290;2,020;2,040;2,000;13,117;37,477
2024-12-04;2,020;0;6,772;13,565,770;2,020;2,030;2,000;13,052;37,292
2024-12-03;2,020;10;333;675,280;2,030;2,040;2,020;13,052;37,292
2024-12-02;2,030;10;1,133;2,299,990;2,030;2,030;2,030;13,117;37,477
2024-11-29;2,020;10;11,280;22,857,320;2,020;2,040;2,010;13,052;37,292
2024-11-28;2,030;10;8,293;16,684,660;2,040;2,040;2,000;13,117;37,477
2024-11-27;2,040;10;8,094;16,352,700;2,040;2,050;2,000;13,182;37,662
2024-11-26;2,030;10;694;1,402,410;2,040;2,040;2,010;13,117;37,477
2024-11-25;2,040;20;13,203;26,695,230;2,030;2,040;2,000;13,182;37,662
2024-11-22;2,020;0;14,496;28,858,620;2,020;2,040;1,980;13,052;37,292
2024-11-21;2,020;20;11,989;24,055,060;2,010;2,040;2,000;13,052;37,292
2024-11-20;2,040;10;6,213;12,675,550;2,050;2,050;2,040;13,182;37,662
2024-11-19;2,050;10;7,137;14,436,600;2,040;2,050;2,000;13,246;37,846
2024-11-18;2,060;0;3,023;6,139,470;2,060;2,060;2,020;13,311;38,031
2024-11-13;2,060;10;3,232;6,600,910;2,050;2,060;2,040;13,311;38,031
2024-11-12;2,050;10;3,829;7,850,390;2,060;2,060;2,050;13,246;37,846
2024-11-11;2,060;0;276;568,560;2,060;2,060;2,060;13,311;38,031
2024-11-08;2,060;0;708;1,457,120;2,060;2,060;2,050;13,311;38,031
2024-11-07;2,060;10;829;1,701,260;2,060;2,070;2,050;13,311;38,031
2024-11-06;2,050;0;433;884,120;2,040;2,050;2,040;13,246;37,846
2024-11-05;2,050;10;301;614,360;2,040;2,050;2,040;13,246;37,846
2024-11-04;2,040;10;141;284,590;2,050;2,050;2,040;13,182;37,662
2024-11-01;2,050;10;146;299,520;2,050;2,070;2,050;13,246;37,846
2024-10-31;2,040;10;344;702,810;2,040;2,070;2,040;13,182;37,662
2024-10-30;2,050;10;202;414,130;2,060;2,060;2,050;13,246;37,846
2024-10-28;2,040;10;3,491;7,147,120;2,050;2,050;2,040;13,182;37,662
2024-10-25;2,050;10;360;738,270;2,060;2,060;2,050;13,246;37,846
2024-10-24;2,060;0;1,922;3,958,320;2,060;2,060;2,050;13,311;38,031
2024-10-23;2,060;0;1,981;4,061,760;2,060;2,060;2,050;13,311;38,031
2024-10-22;2,060;0;2,175;4,459,070;2,060;2,070;2,050;13,311;38,031
2024-10-21;2,060;10;450;922,740;2,050;2,070;2,050;13,311;38,031
2024-10-18;2,050;20;904;1,857,870;2,050;2,070;2,050;13,246;37,846
2024-10-17;2,070;20;703;1,448,130;2,070;2,070;2,050;13,375;38,215
2024-10-16;2,050;20;34;70,100;2,060;2,070;2,050;13,246;37,846
2024-10-14;2,070;10;845;1,742,240;2,080;2,080;2,060;13,375;38,215
2024-10-11;2,080;10;22;45,580;2,070;2,080;2,070;13,440;38,400
2024-10-10;2,070;0;63;130,240;2,080;2,080;2,060;13,375;38,215
2024-10-09;2,070;0;717;1,489,200;2,070;2,080;2,070;13,375;38,215
2024-10-08;2,070;20;2,157;4,474,660;2,060;2,080;2,060;13,375;38,215
2024-10-07;2,050;10;5,311;11,030,900;2,060;2,090;2,050;13,246;37,846
2024-10-04;2,060;10;3,387;6,981,350;2,070;2,080;2,060;13,311;38,031
2024-09-30;2,070;0;4,556;9,430,500;2,070;2,080;2,060;13,375;38,215
2024-09-27;2,070;0;259;536,130;2,070;2,070;2,070;13,375;38,215
2024-09-26;2,070;0;1,709;3,492,790;2,060;2,080;2,030;13,375;38,215
2024-09-25;2,070;10;2,990;6,132,240;2,080;2,080;2,050;13,375;38,215
2024-09-23;2,080;30;400;822,840;2,080;2,080;2,050;13,440;38,400
2024-09-20;2,050;20;367;756,380;2,070;2,080;2,050;13,246;37,846
2024-09-19;2,070;10;2,253;4,641,680;2,060;2,070;2,060;13,375;38,215
2024-09-18;2,060;0;269;554,470;2,080;2,080;2,060;13,311;38,031
2024-09-17;2,060;20;2,640;5,440,940;2,070;2,070;2,060;13,311;38,031
2024-09-16;2,080;10;2,060;4,255,100;2,070;2,080;2,060;13,440;38,400
2024-09-13;2,070;10;308;635,790;2,080;2,080;2,060;13,375;38,215
2024-09-12;2,060;10;11,544;23,883,630;2,080;2,090;2,060;13,311;38,031
2024-09-11;2,070;0;736;1,514,420;2,070;2,070;2,050;13,375;38,215
2024-09-10;2,070;0;2,199;4,551,930;2,070;2,070;2,070;13,375;38,215
2024-09-09;2,070;0;1,003;2,056,570;2,070;2,070;2,050;13,375;38,215
2024-09-06;2,070;0;228;470,880;2,050;2,070;2,050;13,375;38,215
2024-09-05;2,070;10;342;707,060;2,080;2,080;2,060;13,375;38,215
2024-09-04;2,080;10;19;39,520;2,080;2,080;2,080;13,440;38,400
2024-09-03;2,070;10;15,498;32,182,910;2,080;2,080;2,070;13,375;38,215
2024-09-02;2,080;10;223;460,270;2,060;2,080;2,050;13,440;38,400
2024-08-30;2,070;0;2,261;4,680,400;2,080;2,080;2,070;13,375;38,215
2024-08-29;2,070;0;117;242,190;2,070;2,070;2,070;13,375;38,215
2024-08-28;2,070;0;460;953,300;2,070;2,080;2,060;13,375;38,215
2024-08-27;2,070;20;368;763,010;2,090;2,090;2,070;13,375;38,215
2024-08-26;2,090;20;245;504,730;2,060;2,090;2,060;13,505;38,585
2024-08-23;2,070;10;267;552,800;2,080;2,080;2,060;13,375;38,215
2024-08-22;2,080;0;695;1,434,300;2,080;2,080;2,060;13,440;38,400
2024-08-21;2,080;0;2,812;5,813,900;2,070;2,080;2,060;13,440;38,400
2024-08-20;2,080;0;788;1,630,330;2,070;2,080;2,060;13,440;38,400
2024-08-19;2,080;0;1,294;2,668,700;2,060;2,080;2,060;13,440;38,400
2024-08-16;2,080;0;1,636;3,395,860;2,080;2,080;2,070;13,440;38,400
2024-08-15;2,080;10;3,647;7,555,060;2,060;2,090;2,060;13,440;38,400
2024-08-14;2,090;10;2,725;5,648,370;2,070;2,100;2,060;13,505;38,585
2024-08-13;2,080;0;1,640;3,396,480;2,080;2,090;2,070;13,440;38,400
2024-08-12;2,080;10;1,054;2,163,440;2,070;2,090;2,070;13,440;38,400
2024-08-09;2,090;0;1,750;3,643,740;2,090;2,100;2,070;13,505;38,585
2024-08-08;2,090;0;4,232;8,884,880;2,090;2,090;2,080;13,505;38,585
2024-08-07;2,090;0;9,255;19,076,760;2,060;2,100;2,040;13,505;38,585
2024-08-06;2,090;10;1,384;2,885,560;2,080;2,100;2,080;13,505;38,585
2024-08-05;2,100;10;638;1,335,440;2,090;2,100;2,090;13,569;38,769
2024-08-02;2,090;10;103;214,560;2,080;2,090;2,080;13,505;38,585
2024-08-01;2,080;10;229;476,370;2,090;2,090;2,080;13,440;38,400
2024-07-31;2,090;0;719;1,501,120;2,090;2,090;2,080;13,505;38,585
2024-07-30;2,090;0;136;284,320;2,090;2,090;2,090;13,505;38,585
2024-07-29;2,090;0;412;861,080;2,090;2,090;2,090;13,505;38,585
2024-07-26;2,090;0;858;1,789,510;2,090;2,090;2,080;13,505;38,585
2024-07-25;2,090;10;706;1,478,410;2,090;2,100;2,090;13,505;38,585
2024-07-24;2,100;0;6,074;12,707,130;2,090;2,100;2,090;13,569;38,769
2024-07-23;2,100;0;415;867,430;2,100;2,100;2,090;13,569;38,769
2024-07-22;2,100;0;536;1,120,730;2,100;2,100;2,080;13,569;38,769
2024-07-19;2,100;10;5,340;11,176,320;2,090;2,100;2,090;13,569;38,769
2024-07-18;2,090;0;1,185;2,465,390;2,090;2,090;2,080;13,505;38,585
2024-07-17;2,090;0;859;1,791,960;2,090;2,090;2,080;13,505;38,585
2024-07-16;2,090;0;6,099;12,746,390;2,090;2,100;2,080;13,505;38,585
2024-07-15;2,090;0;1,928;4,017,940;2,090;2,090;2,070;13,505;38,585
2024-07-12;2,090;10;16,889;35,129,880;2,080;2,090;2,080;13,505;38,585
2024-07-11;2,080;10;3,720;7,779,870;2,080;2,100;2,080;13,440;38,400
2024-07-10;2,090;10;2,983;6,220,560;2,090;2,090;2,070;13,505;38,585
2024-07-09;2,080;0;10,236;21,195,490;2,080;2,080;2,070;13,440;38,400
2024-07-08;2,080;20;22,693;46,787,160;2,070;2,090;2,060;13,440;38,400
2024-07-05;2,060;10;2,370;4,896,160;2,070;2,080;2,060;13,311;38,031
2024-07-04;2,070;10;2,164;4,464,990;2,060;2,080;2,060;13,375;38,215
2024-07-03;2,060;20;4,114;8,503,230;2,080;2,080;2,060;13,311;38,031
2024-07-02;2,080;10;203;421,840;2,080;2,080;2,070;13,440;38,400
2024-07-01;2,070;10;210;437,750;2,090;2,090;2,070;13,375;38,215
2024-06-28;2,080;10;1,437;2,987,840;2,080;2,090;2,070;13,440;38,400
2024-06-27;2,070;0;2,064;4,278,620;2,070;2,080;2,070;13,375;38,215
2024-06-26;2,070;0;7,049;14,627,970;2,060;2,090;2,060;13,375;38,215
2024-06-25;2,070;10;10,083;20,800,600;2,080;2,090;2,060;13,375;38,215
2024-06-24;2,080;190;22,582;47,207,740;2,120;2,120;2,080;13,440;38,400
2024-06-21;2,270;10;45,581;103,606,900;2,280;2,290;2,270;14,668;41,908
2024-06-20;2,280;0;14,916;34,016,150;2,280;2,290;2,270;14,732;42,092
2024-06-19;2,280;0;33,826;76,853,140;2,280;2,290;2,260;14,732;42,092
2024-06-17;2,280;0;26,799;60,911,930;2,270;2,280;2,270;14,732;42,092
2024-06-14;2,280;10;1,436;3,278,790;2,290;2,290;2,280;14,732;42,092
2024-06-13;2,290;20;13,087;29,742,870;2,280;2,290;2,260;14,797;42,277
2024-06-12;2,270;30;63,575;145,032,830;2,300;2,300;2,270;14,668;41,908
2024-06-11;2,300;60;181,090;415,169,780;2,240;2,330;2,240;14,862;42,462
2024-06-10;2,240;10;9,767;21,762,400;2,220;2,240;2,220;14,474;41,354
2024-06-07;2,230;0;5,786;12,847,950;2,230;2,230;2,210;14,409;41,169
2024-06-06;2,230;10;16,145;35,866,780;2,240;2,240;2,210;14,409;41,169
2024-06-05;2,240;20;8,361;18,632,740;2,210;2,240;2,210;14,474;41,354
2024-06-04;2,220;20;6,774;15,094,060;2,230;2,240;2,220;14,345;40,985
2024-06-03;2,240;10;16,401;36,240,630;2,220;2,250;2,200;14,474;41,354
2024-05-31;2,230;30;33,682;74,397,380;2,200;2,250;2,190;14,409;41,169
2024-05-30;2,200;10;16,719;36,547,620;2,200;2,210;2,180;14,215;40,615
2024-05-29;2,190;0;6,563;14,317,900;2,190;2,190;2,180;14,151;40,431
2024-05-28;2,190;0;9,709;21,172,950;2,180;2,190;2,180;14,151;40,431
2024-05-27;2,190;10;2,424;5,291,070;2,190;2,190;2,180;14,151;40,431
2024-05-24;2,180;0;3,874;8,410,620;2,180;2,180;2,170;14,086;40,246
2024-05-23;2,180;10;1,891;4,114,680;2,190;2,190;2,170;14,086;40,246
2024-05-21;2,190;10;4,153;9,025,260;2,200;2,200;2,170;14,151;40,431
2024-05-20;2,200;0;1,496;3,280,100;2,200;2,200;2,180;14,215;40,615
2024-05-17;2,200;20;22,183;48,427,840;2,180;2,210;2,160;14,215;40,615
2024-05-16;2,180;10;4,451;9,661,820;2,170;2,180;2,160;14,086;40,246
2024-05-15;2,170;0;9,584;20,730,810;2,170;2,180;2,160;14,022;40,062
2024-05-13;2,170;10;9,841;21,295,970;2,180;2,180;2,160;14,022;40,062
2024-05-10;2,180;0;34;74,120;2,180;2,180;2,180;14,086;40,246
2024-05-09;2,180;10;11,105;23,878,160;2,180;2,190;2,140;14,086;40,246
2024-05-08;2,190;40;24,504;53,283,210;2,170;2,190;2,160;14,151;40,431
2024-05-07;2,150;20;879;1,886,700;2,150;2,150;2,130;13,892;39,692
2024-05-06;2,130;20;5,619;11,964,930;2,170;2,170;2,120;13,763;39,323
2024-05-03;2,150;50;11,135;23,720,320;2,110;2,200;2,100;13,892;39,692
2024-05-02;2,100;10;3,560;7,437,830;2,120;2,120;2,080;13,569;38,769
2024-04-30;2,090;10;4,157;8,574,800;2,050;2,090;2,050;13,505;38,585
2024-04-29;2,080;0;1,104;2,290,910;2,090;2,090;2,060;13,440;38,400
2024-04-26;2,080;40;3,086;6,339,050;2,040;2,110;2,040;13,440;38,400
2024-04-25;2,120;10;203;427,010;2,100;2,120;2,100;13,698;39,138
2024-04-24;2,110;10;1,484;3,104,820;2,070;2,110;2,070;13,634;38,954
2024-04-23;2,100;10;143;299,150;2,100;2,100;2,090;13,569;38,769
2024-04-22;2,090;10;1,107;2,293,790;2,110;2,110;2,070;13,505;38,585
2024-04-19;2,100;0;4,757;9,861,810;2,080;2,110;2,070;13,569;38,769
2024-04-18;2,100;20;4,163;8,675,750;2,120;2,120;2,080;13,569;38,769
2024-04-17;2,120;10;919;1,912,860;2,130;2,130;2,070;13,698;39,138
2024-04-12;2,130;0;103;219,390;2,130;2,130;2,130;13,763;39,323
2024-04-11;2,130;10;476;1,002,520;2,120;2,130;2,090;13,763;39,323
2024-04-10;2,120;30;1,471;3,124,230;2,120;2,130;2,100;13,698;39,138
2024-04-09;2,090;40;847;1,795,340;2,140;2,140;2,090;13,505;38,585
2024-04-08;2,130;50;2,788;5,867,590;2,040;2,150;2,040;13,763;39,323
2024-04-05;2,080;30;10,682;22,142,220;2,080;2,100;2,050;13,440;38,400
2024-04-04;2,110;10;652;1,380,140;2,120;2,120;2,100;13,634;38,954
2024-04-03;2,120;10;531;1,117,330;2,120;2,120;2,090;13,698;39,138
2024-04-02;2,110;10;1,035;2,171,280;2,100;2,110;2,090;13,634;38,954
2024-04-01;2,100;10;859;1,791,370;2,090;2,100;2,080;13,569;38,769
2024-03-29;2,090;20;1,017;2,128,780;2,110;2,110;2,090;13,505;38,585
2024-03-28;2,110;10;136;285,670;2,100;2,110;2,100;13,634;38,954
2024-03-27;2,100;10;2,314;4,855,830;2,110;2,110;2,090;13,569;38,769
2024-03-26;2,110;20;639;1,346,900;2,100;2,110;2,100;13,634;38,954
2024-03-25;2,090;30;6,015;12,613,780;2,100;2,110;2,090;13,505;38,585
2024-03-22;2,120;20;195;411,520;2,100;2,120;2,100;13,698;39,138
2024-03-21;2,140;10;1,188;2,543,590;2,130;2,150;2,120;13,828;39,508
2024-03-20;2,130;0;872;1,835,480;2,100;2,130;2,100;13,763;39,323
2024-03-19;2,130;10;364;769,570;2,120;2,130;2,100;13,763;39,323
2024-03-18;2,120;30;406;856,720;2,090;2,120;2,090;13,698;39,138
2024-03-15;2,090;40;4,406;9,257,030;2,120;2,130;2,090;13,505;38,585
2024-03-14;2,130;20;1,588;3,370,970;2,110;2,130;2,100;13,763;39,323
2024-03-13;2,110;10;481;1,016,620;2,110;2,140;2,110;13,634;38,954
2024-03-12;2,120;10;771;1,647,650;2,140;2,140;2,120;13,698;39,138
2024-03-11;2,110;20;614;1,318,010;2,150;2,150;2,110;13,634;38,954
2024-03-07;2,130;30;1,244;2,649,290;2,150;2,160;2,120;13,763;39,323
2024-03-06;2,160;20;42;90,640;2,160;2,160;2,140;13,957;39,877
2024-03-05;2,140;20;52;111,420;2,160;2,160;2,130;13,828;39,508
2024-03-04;2,160;10;1,735;3,729,280;2,170;2,170;2,140;13,957;39,877
2024-03-01;2,150;0;1,139;2,448,070;2,130;2,160;2,130;13,892;39,692
2024-02-29;2,150;10;2,397;5,143,090;2,160;2,160;2,140;13,892;39,692
2024-02-28;2,160;0;847;1,812,270;2,160;2,160;2,130;13,957;39,877
2024-02-27;2,160;0;1,618;3,464,010;2,130;2,160;2,130;13,957;39,877
2024-02-26;2,160;0;262;561,570;2,170;2,170;2,140;13,957;39,877
2024-02-23;2,160;20;2,352;5,055,820;2,140;2,160;2,140;13,957;39,877
2024-02-22;2,140;30;563;1,205,890;2,170;2,170;2,130;13,828;39,508
2024-02-21;2,170;10;1,771;3,787,890;2,160;2,170;2,130;14,022;40,062
2024-02-20;2,160;20;2,062;4,432,060;2,180;2,180;2,130;13,957;39,877
2024-02-19;2,180;10;49;106,170;2,180;2,180;2,160;14,086;40,246
2024-02-16;2,170;0;388;817,960;2,170;2,170;2,170;14,022;40,062
2024-02-15;2,170;10;6,126;13,128,600;2,180;2,180;2,130;14,022;40,062
2024-02-14;2,180;0;470;1,020,940;2,170;2,180;2,170;14,086;40,246
2024-02-13;2,180;0;640;1,394,330;2,180;2,190;2,170;14,086;40,246
2024-02-12;2,180;10;2,959;6,421,510;2,190;2,190;2,160;14,086;40,246
2024-02-09;2,190;10;601;1,305,450;2,190;2,190;2,170;14,151;40,431
2024-02-08;2,180;20;10,110;21,968,750;2,200;2,200;2,160;14,086;40,246
2024-02-07;2,200;70;21,825;47,705,390;2,170;2,210;2,150;14,215;40,615
2024-02-06;2,130;10;2,218;4,722,730;2,120;2,130;2,110;13,763;39,323
2024-02-05;2,120;10;114;242,190;2,120;2,130;2,120;13,698;39,138
2024-02-02;2,130;0;959;2,015,370;2,100;2,130;2,100;13,763;39,323
2024-02-01;2,130;0;492;1,050,230;2,110;2,130;2,110;13,763;39,323
2024-01-31;2,130;0;128;270,230;2,130;2,130;2,100;13,763;39,323
2024-01-30;2,130;20;257;548,140;2,130;2,200;2,120;13,763;39,323
2024-01-29;2,110;0;2,587;5,435,660;2,120;2,120;2,100;13,634;38,954
2024-01-26;2,110;10;1,393;2,940,170;2,120;2,120;2,110;13,634;38,954
2024-01-25;2,120;20;71;150,610;2,120;2,130;2,120;13,698;39,138
2024-01-24;2,100;20;3,828;8,068,210;2,110;2,110;2,100;13,569;38,769
2024-01-23;2,120;20;149;315,880;2,140;2,120;2,120;13,698;39,138
2024-01-22;2,140;10;138;293,990;2,130;2,140;2,130;13,828;39,508
2024-01-19;2,130;10;31;66,020;2,130;2,130;2,120;13,763;39,323
2024-01-18;2,120;0;1,416;3,001,220;2,120;2,130;2,110;13,698;39,138
2024-01-17;2,120;20;27;57,250;2,130;2,130;2,110;13,698;39,138
2024-01-16;2,100;10;3,202;6,725,850;2,140;2,140;2,100;13,569;38,769
2024-01-15;2,110;0;239;503,270;2,150;2,150;2,100;13,634;38,954
2024-01-12;2,110;10;2,343;4,930,020;2,110;2,110;2,100;13,634;38,954
2024-01-11;2,120;10;1,573;3,314,030;2,110;2,120;2,100;13,698;39,138
2024-01-10;2,110;10;482;1,013,770;2,100;2,120;2,100;13,634;38,954
2024-01-09;2,120;0;1,188;2,508,910;2,140;2,140;2,110;13,698;39,138
2024-01-08;2,120;10;1,928;4,093,030;2,130;2,130;2,110;13,698;39,138
2024-01-05;2,110;20;401;847,630;2,120;2,140;2,110;13,634;38,954
2024-01-04;2,130;0;3,529;7,448,290;2,130;2,130;2,100;13,763;39,323
2024-01-03;2,130;0;1,098;2,315,490;2,140;2,140;2,100;13,763;39,323
2024-01-02;2,130;10;797;1,693,430;2,120;2,140;2,120;13,763;39,323
2023-12-29;2,140;0;1,246;2,654,140;2,130;2,140;2,130;13,828;39,508
2023-12-28;2,140;10;1,361;2,894,840;2,130;2,140;2,100;13,828;39,508
2023-12-27;2,130;10;432;921,820;2,120;2,140;2,120;13,763;39,323
2023-12-26;2,140;0;2,682;5,760,240;2,150;2,160;2,130;13,828;39,508
2023-12-25;2,140;10;1,917;4,094,720;2,140;2,150;2,120;13,828;39,508
2023-12-22;2,130;20;3,707;7,816,110;2,090;2,130;2,090;13,763;39,323
2023-12-21;2,110;0;4,508;9,435,040;2,120;2,120;2,090;13,634;38,954
2023-12-20;2,110;0;8,276;17,453,600;2,110;2,120;2,100;13,634;38,954
2023-12-19;2,110;0;2,057;4,332,170;2,110;2,110;2,100;13,634;38,954
2023-12-18;2,110;0;1,423;2,980,830;2,110;2,110;2,090;13,634;38,954
2023-12-15;2,110;0;5,626;11,822,040;2,110;2,120;2,090;13,634;38,954
2023-12-14;2,110;10;11,495;24,000,620;2,100;2,120;2,080;13,634;38,954
2023-12-13;2,120;10;114;241,580;2,120;2,120;2,100;13,698;39,138
2023-12-12;2,130;20;3,190;6,731,920;2,110;2,130;2,110;13,763;39,323
2023-12-11;2,110;10;25,307;52,803,710;2,100;2,110;2,070;13,634;38,954
2023-12-08;2,100;10;12,151;25,361,450;2,100;2,110;2,080;13,569;38,769
2023-12-07;2,110;30;8,449;17,605,190;2,100;2,110;2,080;13,634;38,954
2023-12-06;2,080;0;5,505;11,465,260;2,090;2,110;2,080;13,440;38,400
2023-12-05;2,080;30;6,478;13,479,800;2,110;2,110;2,080;13,440;38,400
2023-12-04;2,110;0;2,509;5,269,600;2,100;2,110;2,100;13,634;38,954
2023-12-01;2,110;10;4,941;10,331,010;2,110;2,110;2,080;13,634;38,954
2023-11-30;2,100;0;775;1,620,890;2,100;2,110;2,090;13,569;38,769
2023-11-29;2,100;10;7,138;14,915,900;2,100;2,110;2,080;13,569;38,769
2023-11-24;2,110;10;9,985;20,852,540;2,110;2,110;2,080;13,634;38,954
2023-11-23;2,120;0;3,606;7,565,710;2,120;2,120;2,080;13,698;39,138
2023-11-22;2,120;0;2,314;4,902,540;2,120;2,120;2,110;13,698;39,138
2023-11-21;2,120;10;462;974,780;2,110;2,120;2,100;13,698;39,138
2023-11-20;2,110;0;1,598;3,357,990;2,120;2,120;2,100;13,634;38,954
