Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2023-02-28;4,720;0;327;1,539,080;4,720;4,720;4,680;121,351;121,351
2023-02-27;4,720;20;346;1,632,740;4,740;4,740;4,700;121,351;121,351
2023-02-24;4,700;20;1,031;4,858,300;4,760;4,760;4,680;120,837;120,837
2023-02-23;4,720;0;1,236;5,821,040;4,760;4,760;4,700;121,351;121,351
2023-02-22;4,720;60;23,208;110,336,600;4,780;4,780;4,700;121,351;121,351
2023-02-21;4,780;60;1,758;8,309,260;4,820;4,820;4,700;122,894;122,894
2023-02-20;4,720;60;1,949;9,015,980;4,600;4,760;4,600;121,351;121,351
2023-02-17;4,780;20;1,535;7,255,520;4,720;4,800;4,700;122,894;122,894
2023-02-16;4,800;20;377;1,796,680;4,780;4,800;4,740;123,408;123,408
2023-02-15;4,780;0;247;1,180,660;4,780;4,780;4,780;122,894;122,894
2023-02-14;4,780;20;1,102;5,262,960;4,780;4,780;4,740;122,894;122,894
2023-02-13;4,800;0;25;119,700;4,780;4,800;4,760;123,408;123,408
2023-02-10;4,800;20;2,929;13,812,320;4,600;4,800;4,600;123,408;123,408
2023-02-09;4,820;20;642;3,084,440;4,820;4,820;4,800;123,922;123,922
2023-02-08;4,800;0;1,201;5,765,080;5,080;5,080;4,800;123,408;123,408
2023-02-07;4,800;0;610;2,924,980;4,800;4,800;4,760;123,408;123,408
2023-02-06;4,800;0;61;292,800;4,800;4,800;4,800;123,408;123,408
2023-02-03;4,800;0;687;3,295,000;4,820;4,820;4,760;123,408;123,408
2023-02-02;4,800;0;1,226;5,882,620;4,800;4,820;4,780;123,408;123,408
2023-02-01;4,800;0;1,626;7,972,340;4,800;5,100;4,780;123,408;123,408
2023-01-31;4,800;0;1,454;6,925,820;5,100;5,100;4,740;123,408;123,408
2023-01-30;4,800;20;662;3,164,980;4,820;4,820;4,780;123,408;123,408
2023-01-27;4,820;0;848;4,071,460;4,820;4,820;4,800;123,922;123,922
2023-01-26;4,820;0;3;14,460;4,820;4,820;4,820;123,922;123,922
2023-01-25;4,820;20;324;1,555,300;4,800;4,820;4,800;123,922;123,922
2023-01-24;4,800;20;364;1,746,660;4,800;4,820;4,780;123,408;123,408
2023-01-23;4,820;0;91;438,620;4,820;4,820;4,820;123,922;123,922
2023-01-20;4,820;20;557;2,673,740;4,800;4,820;4,800;123,922;123,922
2023-01-19;4,840;40;1,599;7,657,340;4,780;4,900;4,780;124,436;124,436
2023-01-18;4,800;0;266;1,273,240;4,820;4,820;4,760;123,408;123,408
2023-01-17;4,800;20;920;4,405,960;4,820;4,820;4,740;123,408;123,408
2023-01-16;4,820;0;1,396;6,704,880;4,800;4,820;4,760;123,922;123,922
2023-01-13;4,820;0;390;1,872,580;4,720;4,820;4,720;123,922;123,922
2023-01-12;4,820;0;0;0;-;4,820;4,820;123,922;123,922
2023-01-11;4,820;20;1,369;6,596,580;4,800;4,820;4,800;123,922;123,922
2023-01-10;4,800;20;256;1,228,820;4,820;4,820;4,800;123,408;123,408
2023-01-09;4,820;20;362;1,740,020;4,860;4,860;4,800;123,922;123,922
2023-01-06;4,800;0;314;1,501,940;4,780;4,800;4,780;123,408;123,408
2023-01-05;4,800;0;712;3,418,700;4,880;4,880;4,760;123,408;123,408
2023-01-04;4,800;160;4,389;20,928,400;4,540;4,860;4,540;123,408;123,408
2023-01-03;4,960;0;422;2,092,340;4,960;4,960;4,940;127,522;127,522
2023-01-02;4,960;0;31;153,560;4,960;4,960;4,940;127,522;127,522
2022-12-30;4,960;0;1,469;7,279,740;4,940;4,960;4,940;127,522;127,522
2022-12-29;4,960;40;122;600,140;4,900;4,960;4,900;127,522;127,522
2022-12-28;4,920;0;60;295,220;4,940;4,940;4,920;126,493;126,493
2022-12-27;4,920;20;165;811,380;4,940;4,940;4,900;126,493;126,493
2022-12-26;4,940;40;199;978,980;4,900;4,940;4,900;127,007;127,007
2022-12-23;4,900;20;230;1,128,040;4,920;4,920;4,900;125,979;125,979
2022-12-22;4,920;20;541;2,657,320;4,920;4,940;4,900;126,493;126,493
2022-12-21;4,940;100;47,215;210,627,680;4,920;4,940;4,920;127,007;127,007
2022-12-20;4,840;100;424,285;1,892,434,020;4,800;4,940;4,800;124,436;124,436
2022-12-19;4,940;20;37;178,480;4,800;4,940;4,800;127,007;127,007
2022-12-16;4,920;20;656;3,227,020;4,920;4,920;4,900;126,493;126,493
2022-12-15;4,940;40;808;3,935,440;4,940;4,940;4,860;127,007;127,007
2022-12-14;4,900;0;165;806,780;4,900;4,900;4,840;125,979;125,979
2022-12-13;4,900;20;1,892;9,356,560;4,840;5,000;4,840;125,979;125,979
2022-12-12;4,920;120;3,637;17,926,520;4,840;5,100;4,760;126,493;126,493
2022-12-09;4,800;20;6,637;31,649,920;4,720;4,800;4,720;123,408;123,408
2022-12-08;4,780;0;4,652;22,217,860;4,820;4,820;4,720;122,894;122,894
2022-12-07;4,780;40;659;3,150,640;4,820;4,820;4,780;122,894;122,894
