Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2025-05-20;11,800;60;671;7,960,500;12,100;12,100;11,800;1,012,109;5,313,573
2025-05-19;11,860;60;480;5,711,080;12,000;12,040;11,860;1,017,256;5,340,592
2025-05-16;11,920;80;637;7,503,420;12,000;12,000;11,620;1,022,402;5,367,610
2025-05-13;12,000;20;691;8,233,320;11,980;12,020;11,900;1,029,264;5,403,634
2025-05-12;11,980;0;467;5,600,480;11,980;12,000;11,980;1,027,548;5,394,628
2025-05-09;11,980;40;445;5,326,140;11,940;12,060;11,940;1,027,548;5,394,628
2025-05-08;11,940;20;16;190,740;11,920;11,940;11,920;1,024,117;5,376,616
2025-05-07;11,920;40;79;945,120;11,960;11,980;11,920;1,022,402;5,367,610
2025-05-06;11,960;20;145;1,732,060;11,980;11,980;11,900;1,025,833;5,385,622
2025-05-05;11,980;40;677;8,100,460;11,900;11,980;11,900;1,027,548;5,394,628
2025-05-02;11,940;20;833;9,973,700;11,960;12,000;11,940;1,024,117;5,376,616
2025-04-30;11,960;60;36;431,040;11,980;11,980;11,960;1,025,833;5,385,622
2025-04-29;11,900;40;219;2,606,260;11,940;11,940;11,900;1,020,686;5,358,604
2025-04-28;11,940;0;267;3,179,320;11,940;11,940;11,880;1,024,117;5,376,616
2025-04-25;11,940;80;451;5,385,320;11,960;11,980;11,880;1,024,117;5,376,616
2025-04-24;11,860;40;448;5,321,080;11,900;11,920;11,860;1,017,256;5,340,592
2025-04-23;11,900;60;914;10,862,000;11,860;11,900;11,840;1,020,686;5,358,604
2025-04-22;11,840;20;173;2,048,840;11,860;11,860;11,820;1,015,540;5,331,585
2025-04-21;11,860;20;360;4,278,160;11,880;11,900;11,860;1,017,256;5,340,592
2025-04-18;11,880;20;30;356,520;11,900;11,900;11,800;1,018,971;5,349,598
2025-04-17;11,900;40;196;2,343,140;12,000;12,000;11,860;1,020,686;5,358,604
2025-04-11;11,860;0;48;570,080;11,860;11,880;11,860;1,017,256;5,340,592
2025-04-10;11,860;0;671;7,961,480;11,880;11,880;11,720;1,017,256;5,340,592
2025-04-09;11,860;20;157;1,853,240;11,880;11,880;11,720;1,017,256;5,340,592
2025-04-08;11,840;200;30;351,220;11,640;11,860;11,640;1,015,540;5,331,585
2025-04-07;11,640;160;365;4,289,840;11,800;11,880;11,640;998,386;5,241,525
2025-04-04;11800.0;40.0;352.0;4159360.0;11700.0;11880.0;11700.0;1012109;5313572
2025-04-03;11,840;40;742;8,683,660;11,700;11,900;11,640;1,015,540;5,331,585
2025-04-02;11,800;20;296;3,497,400;11,880;11,900;11,700;1,012,109;5,313,573
